HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD,Unnamed: 19,Unnamed: 20
다세대주택(빌라),경남,양산시,남부동,86,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,남부동,52,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,남부동,10,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,62,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,63,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,75,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,62,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,1,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,28,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,32,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,37,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,13,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,25,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,116,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,6,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,80,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,25,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,8,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,5,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,82,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,22,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,27,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,168,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,43,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,2,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,87,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,71,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,77,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,22,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,0,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,0,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,91,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,6,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,34,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,78,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,85,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,6,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,173,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,87,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,7,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,64,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,30,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,79,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,90,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,92,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,49,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,49,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,31,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,107,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,29,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,70,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,0,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,85,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,69,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,70,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,25,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,164,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,10,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,36,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,0,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,0,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,176,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,11,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,27,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,27,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,0,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,119,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,9,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,덕계동,112,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,60,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,194,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,178,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,4,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,40,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,259,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,21,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,87,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,150,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,11,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,124,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,108,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,97,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,55,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,68,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,185,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,100,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,115,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,183,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,111,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,201,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,160,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,6,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,174,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,180,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,59,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,52,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,171,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,227,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,0,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,97,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,27,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,20,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,224,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,140,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,84,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,135,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,135,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,16,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,69,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,30,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,98,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,289,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,46,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,133,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,80,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,32,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,110,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,160,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,34,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,65,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,84,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,71,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,11,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,137,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,40,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,209,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,170,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,73,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,104,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,200,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,191,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,25,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,88,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,185,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,23,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,88,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,0,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,87,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,109,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,283,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,108,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,309,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,278,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,123,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,29,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,110,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,260,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,20,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,107,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,472,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,68,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,27,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,31,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,197,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,201,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,73,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,74,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,105,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,141,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,100,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,197,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,62,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,190,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,7,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,12,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,24,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,47,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,148,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,48,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,148,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,99,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,85,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,186,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,90,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,26,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,40,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,26,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,132,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,133,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,34,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,25,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,22,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,44,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,116,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,100,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,118,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,0,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,98,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,190,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,148,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,4,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,171,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,11,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,205,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,117,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,120,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,106,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,399,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,110,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,2,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,77,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,282,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,260,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,120,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,62,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,4,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,300,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
다세대주택(빌라),경남,양산시,동면,209,2.3,0,1,3,7,14,20,25,30,31,31,31,11,4.789821848,,
